LandAverageTemperature,LandMaxTemperature,LandMinTemperature,LandAndOceanAverageTemperature,Year,Month
54.7268,57.83108162650602,36.938471686746986,59.382618373493976,1759,9
46.8806,57.83108162650602,36.938471686746986,59.382618373493976,1759,10
39.6824,57.83108162650602,36.938471686746986,59.382618373493976,1759,11
32.4446,57.83108162650602,36.938471686746986,59.382618373493976,1759,12
30.5402,57.83108162650602,36.938471686746986,59.382618373493976,1760,1
36.3848,57.83108162650602,36.938471686746986,59.382618373493976,1760,2
35.3552,57.83108162650602,36.938471686746986,59.382618373493976,1760,3
45.3848,57.83108162650602,36.938471686746986,59.382618373493976,1760,4
51.1898,57.83108162650602,36.938471686746986,59.382618373493976,1760,5
53.501000000000005,57.83108162650602,36.938471686746986,59.382618373493976,1760,6
55.196600000000004,57.83108162650602,36.938471686746986,59.382618373493976,1760,7
57.0506,57.83108162650602,36.938471686746986,59.382618373493976,1760,8
52.1546,57.83108162650602,36.938471686746986,59.382618373493976,1760,9
44.061800000000005,57.83108162650602,36.938471686746986,59.382618373493976,1760,10
41.784800000000004,57.83108162650602,36.938471686746986,59.382618373493976,1760,11
36.5954,57.83108162650602,36.938471686746986,59.382618373493976,1760,12
33.08,57.83108162650602,36.938471686746986,59.382618373493976,1761,1
36.923,57.83108162650602,36.938471686746986,59.382618373493976,1761,2
42.7568,57.83108162650602,36.938471686746986,59.382618373493976,1761,3
45.177800000000005,57.83108162650602,36.938471686746986,59.382618373493976,1761,4
56.2118,57.83108162650602,36.938471686746986,59.382618373493976,1761,5
62.2778,57.83108162650602,36.938471686746986,59.382618373493976,1761,6
66.2378,57.83108162650602,36.938471686746986,59.382618373493976,1761,7
59.5958,57.83108162650602,36.938471686746986,59.382618373493976,1761,8
54.563,57.83108162650602,36.938471686746986,59.382618373493976,1761,9
45.0086,57.83108162650602,36.938471686746986,59.382618373493976,1761,10
41.1602,57.83108162650602,36.938471686746986,59.382618373493976,1761,11
30.4934,57.83108162650602,36.938471686746986,59.382618373493976,1761,12
44.3588,57.83108162650602,36.938471686746986,59.382618373493976,1762,1
40.6418,57.83108162650602,36.938471686746986,59.382618373493976,1762,2
38.3504,57.83108162650602,36.938471686746986,59.382618373493976,1762,3
48.2342,57.83108162650602,36.938471686746986,59.382618373493976,1762,4
51.5858,57.83108162650602,36.938471686746986,59.382618373493976,1762,5
56.2982,57.83108162650602,36.938471686746986,59.382618373493976,1762,6
58.496,57.83108162650602,36.938471686746986,59.382618373493976,1762,7
57.1856,57.83108162650602,36.938471686746986,59.382618373493976,1762,8
50.5868,57.83108162650602,36.938471686746986,59.382618373493976,1762,9
43.0808,57.83108162650602,36.938471686746986,59.382618373493976,1762,10
43.4606,57.83108162650602,36.938471686746986,59.382618373493976,1762,11
37.6214,57.83108162650602,36.938471686746986,59.382618373493976,1762,12
34.4642,57.83108162650602,36.938471686746986,59.382618373493976,1763,1
33.3878,57.83108162650602,36.938471686746986,59.382618373493976,1763,2
34.836800000000004,57.83108162650602,36.938471686746986,59.382618373493976,1763,3
46.1678,57.83108162650602,36.938471686746986,59.382618373493976,1763,4
51.2618,57.83108162650602,36.938471686746986,59.382618373493976,1763,5
54.0878,57.83108162650602,36.938471686746986,59.382618373493976,1763,6
61.5038,57.83108162650602,36.938471686746986,59.382618373493976,1763,7
57.4268,57.83108162650602,36.938471686746986,59.382618373493976,1763,8
52.4804,57.83108162650602,36.938471686746986,59.382618373493976,1763,9
41.963,57.83108162650602,36.938471686746986,59.382618373493976,1763,10
40.2584,57.83108162650602,36.938471686746986,59.382618373493976,1763,11
38.0912,57.83108162650602,36.938471686746986,59.382618373493976,1763,12
35.1338,57.83108162650602,36.938471686746986,59.382618373493976,1764,1
43.0916,57.83108162650602,36.938471686746986,59.382618373493976,1764,2
41.937799999999996,57.83108162650602,36.938471686746986,59.382618373493976,1764,3
46.184,57.83108162650602,36.938471686746986,59.382618373493976,1764,4
52.115,57.83108162650602,36.938471686746986,59.382618373493976,1764,5
53.1014,57.83108162650602,36.938471686746986,59.382618373493976,1764,6
54.5126,57.83108162650602,36.938471686746986,59.382618373493976,1764,7
54.107600000000005,57.83108162650602,36.938471686746986,59.382618373493976,1764,8
51.2528,57.83108162650602,36.938471686746986,59.382618373493976,1764,9
50.019800000000004,57.83108162650602,36.938471686746986,59.382618373493976,1764,10
42.4238,57.83108162650602,36.938471686746986,59.382618373493976,1764,11
41.567,57.83108162650602,36.938471686746986,59.382618373493976,1764,12
38.804,57.83108162650602,36.938471686746986,59.382618373493976,1765,1
38.8976,57.83108162650602,36.938471686746986,59.382618373493976,1765,2
44.346199999999996,57.83108162650602,36.938471686746986,59.382618373493976,1765,3
48.2234,57.83108162650602,36.938471686746986,59.382618373493976,1765,4
51.321200000000005,57.83108162650602,36.938471686746986,59.382618373493976,1765,5
51.499399999999994,57.83108162650602,36.938471686746986,59.382618373493976,1765,6
57.1154,57.83108162650602,36.938471686746986,59.382618373493976,1765,7
55.616,57.83108162650602,36.938471686746986,59.382618373493976,1765,8
51.787400000000005,57.83108162650602,36.938471686746986,59.382618373493976,1765,9
46.227199999999996,57.83108162650602,36.938471686746986,59.382618373493976,1765,10
42.0854,57.83108162650602,36.938471686746986,59.382618373493976,1765,11
36.3182,57.83108162650602,36.938471686746986,59.382618373493976,1765,12
30.5726,57.83108162650602,36.938471686746986,59.382618373493976,1766,1
40.812799999999996,57.83108162650602,36.938471686746986,59.382618373493976,1766,2
42.9116,57.83108162650602,36.938471686746986,59.382618373493976,1766,3
46.4126,57.83108162650602,36.938471686746986,59.382618373493976,1766,4
52.2104,57.83108162650602,36.938471686746986,59.382618373493976,1766,5
56.5754,57.83108162650602,36.938471686746986,59.382618373493976,1766,6
56.399,57.83108162650602,36.938471686746986,59.382618373493976,1766,7
56.764399999999995,57.83108162650602,36.938471686746986,59.382618373493976,1766,8
54.05,57.83108162650602,36.938471686746986,59.382618373493976,1766,9
47.237,57.83108162650602,36.938471686746986,59.382618373493976,1766,10
45.4172,57.83108162650602,36.938471686746986,59.382618373493976,1766,11
36.1994,57.83108162650602,36.938471686746986,59.382618373493976,1766,12
30.8426,57.83108162650602,36.938471686746986,59.382618373493976,1767,1
39.077600000000004,57.83108162650602,36.938471686746986,59.382618373493976,1767,2
44.6396,57.83108162650602,36.938471686746986,59.382618373493976,1767,3
43.300399999999996,57.83108162650602,36.938471686746986,59.382618373493976,1767,4
50.3474,57.83108162650602,36.938471686746986,59.382618373493976,1767,5
57.4016,57.83108162650602,36.938471686746986,59.382618373493976,1767,6
56.049800000000005,57.83108162650602,36.938471686746986,59.382618373493976,1767,7
58.2746,57.83108162650602,36.938471686746986,59.382618373493976,1767,8
53.015,57.83108162650602,36.938471686746986,59.382618373493976,1767,9
48.248599999999996,57.83108162650602,36.938471686746986,59.382618373493976,1767,10
46.247,57.83108162650602,36.938471686746986,59.382618373493976,1767,11
34.1402,57.83108162650602,36.938471686746986,59.382618373493976,1767,12
28.256,57.83108162650602,36.938471686746986,59.382618373493976,1768,1
32.9108,57.83108162650602,36.938471686746986,59.382618373493976,1768,2
36.4028,57.83108162650602,36.938471686746986,59.382618373493976,1768,3
44.456,57.83108162650602,36.938471686746986,59.382618373493976,1768,4
48.3188,57.83108162650602,36.938471686746986,59.382618373493976,1768,5
54.482,57.83108162650602,36.938471686746986,59.382618373493976,1768,6
56.975,57.83108162650602,36.938471686746986,59.382618373493976,1768,7
54.2336,57.83108162650602,36.938471686746986,59.382618373493976,1768,8
51.483200000000004,57.83108162650602,36.938471686746986,59.382618373493976,1768,9
45.9122,57.83108162650602,36.938471686746986,59.382618373493976,1768,10
40.2458,57.83108162650602,36.938471686746986,59.382618373493976,1768,11
36.8006,57.83108162650602,36.938471686746986,59.382618373493976,1768,12
36.149,57.83108162650602,36.938471686746986,59.382618373493976,1769,1
35.8952,57.83108162650602,36.938471686746986,59.382618373493976,1769,2
40.226,57.83108162650602,36.938471686746986,59.382618373493976,1769,3
48.14059999999999,57.83108162650602,36.938471686746986,59.382618373493976,1769,4
55.1714,57.83108162650602,36.938471686746986,59.382618373493976,1769,5
59.2556,57.83108162650602,36.938471686746986,59.382618373493976,1769,6
58.0298,57.83108162650602,36.938471686746986,59.382618373493976,1769,7
56.28920000000001,57.83108162650602,36.938471686746986,59.382618373493976,1769,8
52.25,57.83108162650602,36.938471686746986,59.382618373493976,1769,9
41.5346,57.83108162650602,36.938471686746986,59.382618373493976,1769,10
37.022,57.83108162650602,36.938471686746986,59.382618373493976,1769,11
30.2396,57.83108162650602,36.938471686746986,59.382618373493976,1769,12
35.5532,57.83108162650602,36.938471686746986,59.382618373493976,1770,1
39.389,57.83108162650602,36.938471686746986,59.382618373493976,1770,2
34.9016,57.83108162650602,36.938471686746986,59.382618373493976,1770,3
49.6184,57.83108162650602,36.938471686746986,59.382618373493976,1770,4
49.9928,57.83108162650602,36.938471686746986,59.382618373493976,1770,5
53.3912,57.83108162650602,36.938471686746986,59.382618373493976,1770,6
52.9178,57.83108162650602,36.938471686746986,59.382618373493976,1770,7
52.543400000000005,57.83108162650602,36.938471686746986,59.382618373493976,1770,8
51.303200000000004,57.83108162650602,36.938471686746986,59.382618373493976,1770,9
47.5898,57.83108162650602,36.938471686746986,59.382618373493976,1770,10
42.4238,57.83108162650602,36.938471686746986,59.382618373493976,1770,11
40.5212,57.83108162650602,36.938471686746986,59.382618373493976,1770,12
41.1818,57.83108162650602,36.938471686746986,59.382618373493976,1771,1
31.5068,57.83108162650602,36.938471686746986,59.382618373493976,1771,2
37.0652,57.83108162650602,36.938471686746986,59.382618373493976,1771,3
42.2906,57.83108162650602,36.938471686746986,59.382618373493976,1771,4
49.3268,57.83108162650602,36.938471686746986,59.382618373493976,1771,5
57.3872,57.83108162650602,36.938471686746986,59.382618373493976,1771,6
56.8904,57.83108162650602,36.938471686746986,59.382618373493976,1771,7
57.5672,57.83108162650602,36.938471686746986,59.382618373493976,1771,8
52.4534,57.83108162650602,36.938471686746986,59.382618373493976,1771,9
50.5706,57.83108162650602,36.938471686746986,59.382618373493976,1771,10
40.8488,57.83108162650602,36.938471686746986,59.382618373493976,1771,11
36.5396,57.83108162650602,36.938471686746986,59.382618373493976,1771,12
34.2554,57.83108162650602,36.938471686746986,59.382618373493976,1772,1
34.6604,57.83108162650602,36.938471686746986,59.382618373493976,1772,2
37.5026,57.83108162650602,36.938471686746986,59.382618373493976,1772,3
47.944399999999995,57.83108162650602,36.938471686746986,59.382618373493976,1772,4
49.1558,57.83108162650602,36.938471686746986,59.382618373493976,1772,5
54.7646,57.83108162650602,36.938471686746986,59.382618373493976,1772,6
58.2458,57.83108162650602,36.938471686746986,59.382618373493976,1772,7
57.376400000000004,57.83108162650602,36.938471686746986,59.382618373493976,1772,8
50.5454,57.83108162650602,36.938471686746986,59.382618373493976,1772,9
48.6824,57.83108162650602,36.938471686746986,59.382618373493976,1772,10
45.924800000000005,57.83108162650602,36.938471686746986,59.382618373493976,1772,11
41.9216,57.83108162650602,36.938471686746986,59.382618373493976,1772,12
31.2134,57.83108162650602,36.938471686746986,59.382618373493976,1773,1
34.5578,57.83108162650602,36.938471686746986,59.382618373493976,1773,2
39.9596,57.83108162650602,36.938471686746986,59.382618373493976,1773,3
48.947,57.83108162650602,36.938471686746986,59.382618373493976,1773,4
54.9752,57.83108162650602,36.938471686746986,59.382618373493976,1773,5
55.059799999999996,57.83108162650602,36.938471686746986,59.382618373493976,1773,6
58.071200000000005,57.83108162650602,36.938471686746986,59.382618373493976,1773,7
56.5232,57.83108162650602,36.938471686746986,59.382618373493976,1773,8
54.4784,57.83108162650602,36.938471686746986,59.382618373493976,1773,9
48.5708,57.83108162650602,36.938471686746986,59.382618373493976,1773,10
38.0642,57.83108162650602,36.938471686746986,59.382618373493976,1773,11
41.163799999999995,57.83108162650602,36.938471686746986,59.382618373493976,1773,12
31.415,57.83108162650602,36.938471686746986,59.382618373493976,1774,1
40.8452,57.83108162650602,36.938471686746986,59.382618373493976,1774,2
42.157399999999996,57.83108162650602,36.938471686746986,59.382618373493976,1774,3
50.275400000000005,57.83108162650602,36.938471686746986,59.382618373493976,1774,4
60.845,57.83108162650602,36.938471686746986,59.382618373493976,1774,5
59.6678,57.83108162650602,36.938471686746986,59.382618373493976,1774,6
61.73780000000001,57.83108162650602,36.938471686746986,59.382618373493976,1774,7
57.3782,57.83108162650602,36.938471686746986,59.382618373493976,1774,8
51.684799999999996,57.83108162650602,36.938471686746986,59.382618373493976,1774,9
47.462,57.83108162650602,36.938471686746986,59.382618373493976,1774,10
37.4522,57.83108162650602,36.938471686746986,59.382618373493976,1774,11
32.558,57.83108162650602,36.938471686746986,59.382618373493976,1774,12
39.6698,57.83108162650602,36.938471686746986,59.382618373493976,1775,1
43.5686,57.83108162650602,36.938471686746986,59.382618373493976,1775,2
45.9662,57.83108162650602,36.938471686746986,59.382618373493976,1775,3
46.3136,57.83108162650602,36.938471686746986,59.382618373493976,1775,4
52.5182,57.83108162650602,36.938471686746986,59.382618373493976,1775,5
54.1652,57.83108162650602,36.938471686746986,59.382618373493976,1775,6
58.4942,57.83108162650602,36.938471686746986,59.382618373493976,1775,7
57.983000000000004,57.83108162650602,36.938471686746986,59.382618373493976,1775,8
51.97279999999999,57.83108162650602,36.938471686746986,59.382618373493976,1775,9
50.6696,57.83108162650602,36.938471686746986,59.382618373493976,1775,10
46.7222,57.83108162650602,36.938471686746986,59.382618373493976,1775,11
34.3112,57.83108162650602,36.938471686746986,59.382618373493976,1775,12
30.5492,57.83108162650602,36.938471686746986,59.382618373493976,1776,1
40.685,57.83108162650602,36.938471686746986,59.382618373493976,1776,2
40.373599999999996,57.83108162650602,36.938471686746986,59.382618373493976,1776,3
45.391999999999996,57.83108162650602,36.938471686746986,59.382618373493976,1776,4
50.855000000000004,57.83108162650602,36.938471686746986,59.382618373493976,1776,5
58.215199999999996,57.83108162650602,36.938471686746986,59.382618373493976,1776,6
57.394400000000005,57.83108162650602,36.938471686746986,59.382618373493976,1776,7
58.7066,57.83108162650602,36.938471686746986,59.382618373493976,1776,8
51.083600000000004,57.83108162650602,36.938471686746986,59.382618373493976,1776,9
46.507999999999996,57.83108162650602,36.938471686746986,59.382618373493976,1776,10
42.566,57.83108162650602,36.938471686746986,59.382618373493976,1776,11
41.037800000000004,57.83108162650602,36.938471686746986,59.382618373493976,1776,12
42.8378,57.83108162650602,36.938471686746986,59.382618373493976,1777,1
40.8542,57.83108162650602,36.938471686746986,59.382618373493976,1777,2
42.0296,57.83108162650602,36.938471686746986,59.382618373493976,1777,3
43.4516,57.83108162650602,36.938471686746986,59.382618373493976,1777,4
52.5002,57.83108162650602,36.938471686746986,59.382618373493976,1777,5
54.1814,57.83108162650602,36.938471686746986,59.382618373493976,1777,6
54.9374,57.83108162650602,36.938471686746986,59.382618373493976,1777,7
55.067,57.83108162650602,36.938471686746986,59.382618373493976,1777,8
52.4822,57.83108162650602,36.938471686746986,59.382618373493976,1777,9
44.5208,57.83108162650602,36.938471686746986,59.382618373493976,1777,10
41.9522,57.83108162650602,36.938471686746986,59.382618373493976,1777,11
37.5206,57.83108162650602,36.938471686746986,59.382618373493976,1777,12
36.5378,57.83108162650602,36.938471686746986,59.382618373493976,1778,1
42.9692,57.83108162650602,36.938471686746986,59.382618373493976,1778,2
40.2872,57.83108162650602,36.938471686746986,59.382618373493976,1778,3
51.77119999999999,57.83108162650602,36.938471686746986,59.382618373493976,1778,4
52.3148,57.83108162650602,36.938471686746986,59.382618373493976,1778,5
53.1158,57.83108162650602,36.938471686746986,59.382618373493976,1778,6
59.0666,57.83108162650602,36.938471686746986,59.382618373493976,1778,7
55.16420000000001,57.83108162650602,36.938471686746986,59.382618373493976,1778,8
56.0786,57.83108162650602,36.938471686746986,59.382618373493976,1778,9
46.4882,57.83108162650602,36.938471686746986,59.382618373493976,1778,10
38.937200000000004,57.83108162650602,36.938471686746986,59.382618373493976,1778,11
35.7818,57.83108162650602,36.938471686746986,59.382618373493976,1778,12
34.646,57.83108162650602,36.938471686746986,59.382618373493976,1779,1
41.251999999999995,57.83108162650602,36.938471686746986,59.382618373493976,1779,2
44.5406,57.83108162650602,36.938471686746986,59.382618373493976,1779,3
49.937,57.83108162650602,36.938471686746986,59.382618373493976,1779,4
57.524,57.83108162650602,36.938471686746986,59.382618373493976,1779,5
54.5846,57.83108162650602,36.938471686746986,59.382618373493976,1779,6
56.586200000000005,57.83108162650602,36.938471686746986,59.382618373493976,1779,7
56.8382,57.83108162650602,36.938471686746986,59.382618373493976,1779,8
54.8294,57.83108162650602,36.938471686746986,59.382618373493976,1779,9
48.83,57.83108162650602,36.938471686746986,59.382618373493976,1779,10
42.386,57.83108162650602,36.938471686746986,59.382618373493976,1779,11
36.0842,57.83108162650602,36.938471686746986,59.382618373493976,1779,12
36.527,57.83108162650602,36.938471686746986,59.382618373493976,1780,1
39.344,57.83108162650602,36.938471686746986,59.382618373493976,1780,2
42.303200000000004,57.83108162650602,36.938471686746986,59.382618373493976,1780,3
56.717600000000004,57.83108162650602,36.938471686746986,59.382618373493976,1780,4
60.3626,57.83108162650602,36.938471686746986,59.382618373493976,1780,5
58.5446,57.83108162650602,36.938471686746986,59.382618373493976,1780,6
61.129400000000004,57.83108162650602,36.938471686746986,59.382618373493976,1780,7
55.3046,57.83108162650602,36.938471686746986,59.382618373493976,1780,8
47.919200000000004,57.83108162650602,36.938471686746986,59.382618373493976,1780,9
48.8768,57.83108162650602,36.938471686746986,59.382618373493976,1780,10
44.0708,57.83108162650602,36.938471686746986,59.382618373493976,1780,11
36.6512,57.83108162650602,36.938471686746986,59.382618373493976,1780,12
36.321799999999996,57.83108162650602,36.938471686746986,59.382618373493976,1781,1
36.0806,57.83108162650602,36.938471686746986,59.382618373493976,1781,2
40.589600000000004,57.83108162650602,36.938471686746986,59.382618373493976,1781,3
44.4614,57.83108162650602,36.938471686746986,59.382618373493976,1781,4
51.9836,57.83108162650602,36.938471686746986,59.382618373493976,1781,5
53.0204,57.83108162650602,36.938471686746986,59.382618373493976,1781,6
57.713,57.83108162650602,36.938471686746986,59.382618373493976,1781,7
57.4538,57.83108162650602,36.938471686746986,59.382618373493976,1781,8
50.5472,57.83108162650602,36.938471686746986,59.382618373493976,1781,9
47.3846,57.83108162650602,36.938471686746986,59.382618373493976,1781,10
45.541399999999996,57.83108162650602,36.938471686746986,59.382618373493976,1781,11
37.9184,57.83108162650602,36.938471686746986,59.382618373493976,1781,12
32.6138,57.83108162650602,36.938471686746986,59.382618373493976,1782,1
33.1502,57.83108162650602,36.938471686746986,59.382618373493976,1782,2
36.617,57.83108162650602,36.938471686746986,59.382618373493976,1782,3
47.5124,57.83108162650602,36.938471686746986,59.382618373493976,1782,4
51.782,57.83108162650602,36.938471686746986,59.382618373493976,1782,5
56.8418,57.83108162650602,36.938471686746986,59.382618373493976,1782,6
57.065,57.83108162650602,36.938471686746986,59.382618373493976,1782,7
60.2294,57.83108162650602,36.938471686746986,59.382618373493976,1782,8
54.3164,57.83108162650602,36.938471686746986,59.382618373493976,1782,9
48.160399999999996,57.83108162650602,36.938471686746986,59.382618373493976,1782,10
40.9208,57.83108162650602,36.938471686746986,59.382618373493976,1782,11
35.4578,57.83108162650602,36.938471686746986,59.382618373493976,1782,12
29.4242,57.83108162650602,36.938471686746986,59.382618373493976,1783,1
41.5292,57.83108162650602,36.938471686746986,59.382618373493976,1783,2
40.6382,57.83108162650602,36.938471686746986,59.382618373493976,1783,3
47.4332,57.83108162650602,36.938471686746986,59.382618373493976,1783,4
53.2742,57.83108162650602,36.938471686746986,59.382618373493976,1783,5
57.812,57.83108162650602,36.938471686746986,59.382618373493976,1783,6
